reference_pmid	reference_sgdid	curation_tag	entity_type	entity_name	entity_sgdid	note	created_by	date_created
PMID:36627279	SGD:S000341682	GO information	gene	RQT4	SGD:S000001731		STACIA	2023-01-18
PMID:36627279	SGD:S000341682	GO information	complex	RQT ribosome-associated quality control trigger complex	SGD:S000316664		STACIA	2023-01-18
PMID:37436802	SGD:S000344538	GO information	gene	UPA1	SGD:S000003515		STACIA	2023-07-21
PMID:35314324	SGD:S000314843	HTP phenotype				The GO networks of biological processes comprising genes of mutants identified as sensitive or tolerant to at least two inhibitors or an inhibitor and a hydrolysate are deposited in the public repository NDEx (https://ndexbio.org/#/networkset/64ce2763-f6f3-11eb-b666-0ac135e8bacf).	JODILS	2022-03-29
PMID:35310337	SGD:S000314849	Classical phenotype information	gene	TOM1	SGD:S000002865		JODILS	2022-03-29
PMID:35310337	SGD:S000314849	Classical phenotype information	gene	SKP1	SGD:S000002736		JODILS	2022-03-29
PMID:35310337	SGD:S000314849	Classical phenotype information	gene	DOT6	SGD:S000000890		JODILS	2022-03-29
PMID:35310337	SGD:S000314849	Classical phenotype information	gene	RPT6	SGD:S000003016		JODILS	2022-03-29
PMID:35310337	SGD:S000314849	Classical phenotype information	gene	TOD6	SGD:S000000150		JODILS	2022-03-29
PMID:35310337	SGD:S000314849	Classical phenotype information	gene	GRR1	SGD:S000003850		JODILS	2022-03-29
PMID:35310337	SGD:S000314849	Regulation information	gene	RLP24	SGD:S000003999	DOT6 CPX-3241 and  GRR1 (the Dot6p protein is degraded by CPX-3241 (SCF-Grr1) under nitrogen starvation conditions, which derepresses ribosome biogenesis); DOT6 TOD6 (regulators (repressors)) v NOP4, NOC3, RLP24, FAF1, and NOP15 (targets) -mRNA levels of targets quantified by real-time PCR 	JODILS	2022-03-29
PMID:35310337	SGD:S000314849	Regulation information	gene	FAF1	SGD:S000001281	DOT6 CPX-3241 and  GRR1 (the Dot6p protein is degraded by CPX-3241 (SCF-Grr1) under nitrogen starvation conditions, which derepresses ribosome biogenesis); DOT6 TOD6 (regulators (repressors)) v NOP4, NOC3, RLP24, FAF1, and NOP15 (targets) -mRNA levels of targets quantified by real-time PCR 	JODILS	2022-03-29
PMID:35310337	SGD:S000314849	Regulation information	gene	NOP4	SGD:S000005964	DOT6 CPX-3241 and  GRR1 (the Dot6p protein is degraded by CPX-3241 (SCF-Grr1) under nitrogen starvation conditions, which derepresses ribosome biogenesis); DOT6 TOD6 (regulators (repressors)) v NOP4, NOC3, RLP24, FAF1, and NOP15 (targets) -mRNA levels of targets quantified by real-time PCR 	JODILS	2022-03-29
PMID:35310337	SGD:S000314849	Regulation information	gene	DOT6	SGD:S000000890	DOT6 CPX-3241 and  GRR1 (the Dot6p protein is degraded by CPX-3241 (SCF-Grr1) under nitrogen starvation conditions, which derepresses ribosome biogenesis); DOT6 TOD6 (regulators (repressors)) v NOP4, NOC3, RLP24, FAF1, and NOP15 (targets) -mRNA levels of targets quantified by real-time PCR 	JODILS	2022-03-29
PMID:35310337	SGD:S000314849	Regulation information	gene	NOC3	SGD:S000003992	DOT6 CPX-3241 and  GRR1 (the Dot6p protein is degraded by CPX-3241 (SCF-Grr1) under nitrogen starvation conditions, which derepresses ribosome biogenesis); DOT6 TOD6 (regulators (repressors)) v NOP4, NOC3, RLP24, FAF1, and NOP15 (targets) -mRNA levels of targets quantified by real-time PCR 	JODILS	2022-03-29
PMID:35310337	SGD:S000314849	Regulation information	complex	SCF-Grr1 ubiquitin ligase complex	SGD:S000217840	DOT6 CPX-3241 and  GRR1 (the Dot6p protein is degraded by CPX-3241 (SCF-Grr1) under nitrogen starvation conditions, which derepresses ribosome biogenesis); DOT6 TOD6 (regulators (repressors)) v NOP4, NOC3, RLP24, FAF1, and NOP15 (targets) -mRNA levels of targets quantified by real-time PCR 	JODILS	2022-03-29
PMID:36627279	SGD:S000341682	Classical phenotype information	gene	CUE3	SGD:S000003078		STACIA	2023-01-18
PMID:36627279	SGD:S000341682	Classical phenotype information	gene	RQT4	SGD:S000001731		STACIA	2023-01-18
PMID:36636353	SGD:S000341687	Regulation information	gene	GPP1	SGD:S000001315		STACIA	2023-01-18
PMID:35310337	SGD:S000314849	Regulation information	gene	NOP15	SGD:S000005054	DOT6 CPX-3241 and  GRR1 (the Dot6p protein is degraded by CPX-3241 (SCF-Grr1) under nitrogen starvation conditions, which derepresses ribosome biogenesis); DOT6 TOD6 (regulators (repressors)) v NOP4, NOC3, RLP24, FAF1, and NOP15 (targets) -mRNA levels of targets quantified by real-time PCR 	JODILS	2022-03-29
PMID:35310337	SGD:S000314849	Regulation information	gene	TOD6	SGD:S000000150	DOT6 CPX-3241 and  GRR1 (the Dot6p protein is degraded by CPX-3241 (SCF-Grr1) under nitrogen starvation conditions, which derepresses ribosome biogenesis); DOT6 TOD6 (regulators (repressors)) v NOP4, NOC3, RLP24, FAF1, and NOP15 (targets) -mRNA levels of targets quantified by real-time PCR 	JODILS	2022-03-29
PMID:35310337	SGD:S000314849	Regulation information	gene	GRR1	SGD:S000003850	DOT6 CPX-3241 and  GRR1 (the Dot6p protein is degraded by CPX-3241 (SCF-Grr1) under nitrogen starvation conditions, which derepresses ribosome biogenesis); DOT6 TOD6 (regulators (repressors)) v NOP4, NOC3, RLP24, FAF1, and NOP15 (targets) -mRNA levels of targets quantified by real-time PCR 	JODILS	2022-03-29
PMID:35336175	SGD:S000314850	Classical phenotype information	gene	RPD3	SGD:S000005274	The ρ+ cells of the ume6∆꞉꞉bleMX6 mutant were slightly more tolerant to fluconazole and cycloheximide than those in the wild-type, ash1∆꞉꞉bleMX6, pdr3∆꞉꞉bleMX6, and gat3∆꞉꞉bleMX6 strains (Figure 1). However, the ρ+ cells of the rpd3∆ mutant were more susceptible to fluconazole and cycloheximide than those in the wild-type, ume6∆꞉꞉bleMX6, ash1∆꞉꞉bleMX6, pdr3∆꞉꞉bleMX6, and gat3∆꞉꞉bleMX6 strains 	RAHI13	2022-03-29
PMID:35336175	SGD:S000314850	Classical phenotype information	gene	UME6	SGD:S000002615	The ρ+ cells of the ume6∆꞉꞉bleMX6 mutant were slightly more tolerant to fluconazole and cycloheximide than those in the wild-type, ash1∆꞉꞉bleMX6, pdr3∆꞉꞉bleMX6, and gat3∆꞉꞉bleMX6 strains (Figure 1). However, the ρ+ cells of the rpd3∆ mutant were more susceptible to fluconazole and cycloheximide than those in the wild-type, ume6∆꞉꞉bleMX6, ash1∆꞉꞉bleMX6, pdr3∆꞉꞉bleMX6, and gat3∆꞉꞉bleMX6 strains 	RAHI13	2022-03-29
PMID:36804914	SGD:S000342343	GO information	gene	ANB1	SGD:S000003808		STACIA	2023-02-28
PMID:36804914	SGD:S000342343	GO information	gene	HYP2	SGD:S000000760		STACIA	2023-02-28
PMID:36870984	SGD:S000342623	Engineering					STACIA	2023-03-16
PMID:36536177	SGD:S000341466	GO information	gene	BIK1	SGD:S000000534		STACIA	2023-01-10
PMID:36536177	SGD:S000341466	GO information	gene	BIM1	SGD:S000000818		STACIA	2023-01-10
PMID:36536177	SGD:S000341466	GO information	gene	KAR9	SGD:S000006190		STACIA	2023-01-10
PMID:37043534	SGD:S000343045	Classical phenotype information	gene	GCN2	SGD:S000002691		STACIA	2023-04-18
PMID:37043534	SGD:S000343045	Classical phenotype information	gene	SUP45	SGD:S000000347		STACIA	2023-04-18
PMID:37043534	SGD:S000343045	Classical phenotype information	gene	GCN20	SGD:S000001905		STACIA	2023-04-18
PMID:37043534	SGD:S000343045	Classical phenotype information	gene	GCN1	SGD:S000003163		STACIA	2023-04-18
PMID:37043534	SGD:S000343045	GO information	gene	GCN2	SGD:S000002691		STACIA	2023-04-18
PMID:37043534	SGD:S000343045	GO information	gene	GCN20	SGD:S000001905		STACIA	2023-04-18
PMID:37043534	SGD:S000343045	GO information	gene	GCN1	SGD:S000003163		STACIA	2023-04-18
PMID:37113225	SGD:S000343371	Engineering	gene	SPA2	SGD:S000003944		NASH	2023-05-03
PMID:37113225	SGD:S000343371	Engineering	gene	BNI1	SGD:S000005215		NASH	2023-05-03
PMID:37113225	SGD:S000343371	Engineering	gene	MAK5	SGD:S000000346		NASH	2023-05-03
PMID:37113225	SGD:S000343371	Engineering	gene	GAL80	SGD:S000004515		NASH	2023-05-03
PMID:35358840	SGD:S000314963	Classical phenotype information	gene	VMA21	SGD:S000003337		JODILS	2022-04-04
PMID:35358840	SGD:S000314963	Classical phenotype information	gene	GGA2	SGD:S000001150		JODILS	2022-04-04
PMID:35358840	SGD:S000314963	Classical phenotype information	gene	CHC1	SGD:S000003174		JODILS	2022-04-04
PMID:37113225	SGD:S000343371	Engineering	gene	RPN4	SGD:S000002178		NASH	2023-05-03
PMID:36356902	SGD:S000340720	Classical phenotype information	gene	ATG8	SGD:S000000174		STACIA	2022-11-14
PMID:36356902	SGD:S000340720	Classical phenotype information	gene	PEP4	SGD:S000006075		STACIA	2022-11-14
PMID:36356902	SGD:S000340720	Classical phenotype information	gene	ATG1	SGD:S000003148		STACIA	2022-11-14
PMID:37113225	SGD:S000343371	Engineering	gene	CRH1	SGD:S000003421		NASH	2023-05-03
PMID:37209206	SGD:S000343698	Engineering	gene	TDH3	SGD:S000003424		STACIA	2023-05-22
PMID:37209206	SGD:S000343698	Engineering	gene	ERO1	SGD:S000004599		STACIA	2023-05-22
PMID:37209206	SGD:S000343698	Engineering	gene	SLY1	SGD:S000002597		STACIA	2023-05-22
PMID:37209206	SGD:S000343698	Engineering	gene	TEF1	SGD:S000006284		STACIA	2023-05-22
PMID:37246646	SGD:S000343908	GO information	gene	GCN2	SGD:S000002691		STACIA	2023-06-05
PMID:37246646	SGD:S000343908	Post-translational modifications	gene	GCN2	SGD:S000002691		STACIA	2023-06-05
PMID:37246646	SGD:S000343908	Post-translational modifications	gene	GCN4	SGD:S000000735		STACIA	2023-06-05
PMID:37246646	SGD:S000343908	Classical phenotype information	gene	GCN4	SGD:S000000735		STACIA	2023-06-05
PMID:37357465	SGD:S000344325	Classical phenotype information	gene	GAT1	SGD:S000001873		STACIA	2023-07-07
PMID:37357465	SGD:S000344325	Classical phenotype information	gene	SPT8	SGD:S000004045		STACIA	2023-07-07
PMID:37357465	SGD:S000344325	Classical phenotype information	gene	SPT3	SGD:S000002800		STACIA	2023-07-07
PMID:37357465	SGD:S000344325	Classical phenotype information	gene	SGF29	SGD:S000000516		STACIA	2023-07-07
PMID:37357465	SGD:S000344325	Classical phenotype information	gene	HFI1	SGD:S000006175		STACIA	2023-07-07
PMID:37357465	SGD:S000344325	Classical phenotype information	gene	GCN5	SGD:S000003484		STACIA	2023-07-07
PMID:37357465	SGD:S000344325	Classical phenotype information	gene	UBP8	SGD:S000004836		STACIA	2023-07-07
PMID:37357465	SGD:S000344325	Classical phenotype information	gene	GLN3	SGD:S000000842		STACIA	2023-07-07
PMID:37357465	SGD:S000344325	Classical phenotype information	gene	SPT7	SGD:S000000285		STACIA	2023-07-07
PMID:37357465	SGD:S000344325	Classical phenotype information	gene	SGF73	SGD:S000003034		STACIA	2023-07-07
PMID:37357465	SGD:S000344325	GO information	complex	SAGA complex	SGD:S000217881		STACIA	2023-07-07
PMID:37494397	SGD:S000344707	GO information	gene	TOM70	SGD:S000005065		STACIA	2023-08-03
PMID:37494397	SGD:S000344707	Classical phenotype information	gene	TOM70	SGD:S000005065		STACIA	2023-08-03
PMID:37055518	SGD:S000343047	Non-phenotype HTP					STACIA	2023-04-18
PMID:37249587	SGD:S000343912	Regulation information	gene	CAT8	SGD:S000004893		STACIA	2023-06-05
PMID:35358840	SGD:S000314963	Classical phenotype information	gene	VPS16	SGD:S000005966		JODILS	2022-04-04
PMID:35358840	SGD:S000314963	Classical phenotype information	gene	APL2	SGD:S000001618		JODILS	2022-04-04
PMID:35358840	SGD:S000314963	Classical phenotype information	gene	GGA1	SGD:S000002766		JODILS	2022-04-04
PMID:35358840	SGD:S000314963	Classical phenotype information	gene	SLA1	SGD:S000000103		JODILS	2022-04-04
PMID:35358840	SGD:S000314963	Classical phenotype information	gene	LEM3	SGD:S000005267		JODILS	2022-04-04
PMID:35358840	SGD:S000314963	Classical phenotype information	gene	CLC1	SGD:S000003399		JODILS	2022-04-04
PMID:35358840	SGD:S000314963	Classical phenotype information	gene	CDC50	SGD:S000000690		JODILS	2022-04-04
PMID:35358840	SGD:S000314963	Classical phenotype information	gene	SWA2	SGD:S000002728		JODILS	2022-04-04
PMID:35363116	SGD:S000314966	Delay					RAHI13	2022-04-04
PMID:36395670	SGD:S000340826	Engineering	gene	CYB2	SGD:S000004518		STACIA	2022-11-22
PMID:34373922	SGD:S000305983	Classical phenotype information	gene	SEI1	SGD:S000004396		MICHEAL	2021-07-19
PMID:36515990	SGD:S000341354	Alleles	gene	NUP60	SGD:S000000063	cdc5-mn (see PMID:12663816; a meiosis-specific null allele where the CDC5 promoter is replaced with the CLB2 promoter like cdc55-mn); cdc5-K110M also called cdc5-KD for kinase dead (see PMID: 9560342); nup60-S89A, nup60-Nterm3A, nup60-Nterm5A (N-terminal phosphosites mutated to alanine), nup60-Cterm4A (C-terminal phosphosites mutated to alanine, nup60-9A (both the N- and C-terminal phosphosites mutated alanine; nup60-I36R (AH point mutant), nup60-ΔAH (nup60-Δ2-47) and nup60-I36R (see PMID: 25942622) 	NASH	2022-12-20
PMID:36549825	SGD:S000341470	Alleles	gene	COB	SGD:S000007270	Mutants containing the single cyt b changes G37C, L198F and N31Kwere isolated - plus others with phenotypes also	STACIA	2023-01-10
PMID:35353161	SGD:S000314977	Delay					RAHI13	2022-04-04
PMID:36888706	SGD:S000342624	GO information	complex	TORC1 serine/threonine-protein kinase complex, TOR1 variant	SGD:S000218103		STACIA	2023-03-16
PMID:36888706	SGD:S000342624	GO information	complex	RPD3L histone deacetylase complex	SGD:S000218003		STACIA	2023-03-16
PMID:36888706	SGD:S000342624	GO information	gene	INO80	SGD:S000003118		STACIA	2023-03-16
PMID:37249587	SGD:S000343912	Classical phenotype information	gene	CAT8	SGD:S000004893		STACIA	2023-06-05
PMID:36825558	SGD:S000342346	Alleles	gene	VPS1	SGD:S000001709	vps1-K42A	NASH	2023-02-28
PMID:35341765	SGD:S000314986	Classical phenotype information	gene	RPA49	SGD:S000005192		JODILS	2022-04-04
PMID:35341765	SGD:S000314986	Classical phenotype information	gene	RPA12	SGD:S000003824		JODILS	2022-04-04
PMID:36888706	SGD:S000342624	Regulation information	complex	TORC1 serine/threonine-protein kinase complex, TOR1 variant	SGD:S000218103		STACIA	2023-03-16
PMID:35320724	SGD:S000314993	Classical phenotype information	gene	CDC48	SGD:S000002284		STACIA	2022-04-04
PMID:36888706	SGD:S000342624	Regulation information	complex	RPD3L histone deacetylase complex	SGD:S000218003		STACIA	2023-03-16
PMID:34817085	SGD:S000311729	Classical phenotype information	gene	SIR3	SGD:S000004434		JODILS	2022-04-04
PMID:34817085	SGD:S000311729	Classical phenotype information	gene	SAE2	SGD:S000003143		JODILS	2022-04-04
PMID:34817085	SGD:S000311729	Classical phenotype information	gene	MRE11	SGD:S000004837		JODILS	2022-04-04
PMID:34817085	SGD:S000311729	Classical phenotype information	gene	DNL4	SGD:S000005531		JODILS	2022-04-04
PMID:34817085	SGD:S000311729	Classical phenotype information	gene	SIR4	SGD:S000002635		JODILS	2022-04-04
PMID:37249587	SGD:S000343912	Non-phenotype HTP				rna-seq	STACIA	2023-06-05
PMID:36549825	SGD:S000341470	Classical phenotype information	gene	COB	SGD:S000007270		STACIA	2023-01-10
PMID:36888706	SGD:S000342624	Regulation information	gene	INO80	SGD:S000003118		STACIA	2023-03-16
PMID:37372422	SGD:S000344326	Classical phenotype information	gene	ASF1	SGD:S000003651		STACIA	2023-07-07
PMID:35343883	SGD:S000314969	Delay					RAHI13	2022-04-05
PMID:37372422	SGD:S000344326	Classical phenotype information	gene	SML1	SGD:S000004523		STACIA	2023-07-07
PMID:35357307	SGD:S000314960	Classical phenotype information	gene	POP2	SGD:S000005335	 1. ∆acl4 null mutant cells on YPD plates, we observed that spontaneous suppressors of the severe slow-growth (sg) phenotype arose at a relatively high frequency (Figure 1—figure supplement 1A). 2.the single ∆caf130 mutant already exhibited a temperature-sensitive (ts) phenotype. ∆caf1, ∆ccr4, and ∆not4 null mutants exhibited pronounced sg phenotypes that were exacerbated at 37°C. Note:  pop2=caf1 and cdc39=not4	RAHI13	2022-04-07
PMID:34256675	SGD:S000306017	Delay					MICHEAL	2021-07-20
PMID:37372422	SGD:S000344326	Classical phenotype information	gene	RAD53	SGD:S000006074		STACIA	2023-07-07
PMID:37372422	SGD:S000344326	GO information	gene	RAD53	SGD:S000006074		STACIA	2023-07-07
PMID:35357307	SGD:S000314960	Classical phenotype information	gene	ACL4	SGD:S000002568	 1. ∆acl4 null mutant cells on YPD plates, we observed that spontaneous suppressors of the severe slow-growth (sg) phenotype arose at a relatively high frequency (Figure 1—figure supplement 1A). 2.the single ∆caf130 mutant already exhibited a temperature-sensitive (ts) phenotype. ∆caf1, ∆ccr4, and ∆not4 null mutants exhibited pronounced sg phenotypes that were exacerbated at 37°C. Note:  pop2=caf1 and cdc39=not4	RAHI13	2022-04-07
PMID:35357307	SGD:S000314960	Classical phenotype information	gene	CCR4	SGD:S000000019	 1. ∆acl4 null mutant cells on YPD plates, we observed that spontaneous suppressors of the severe slow-growth (sg) phenotype arose at a relatively high frequency (Figure 1—figure supplement 1A). 2.the single ∆caf130 mutant already exhibited a temperature-sensitive (ts) phenotype. ∆caf1, ∆ccr4, and ∆not4 null mutants exhibited pronounced sg phenotypes that were exacerbated at 37°C. Note:  pop2=caf1 and cdc39=not4	RAHI13	2022-04-07
PMID:37481989	SGD:S000344708	Classical phenotype information	gene	DPB2	SGD:S000006379		STACIA	2023-08-03
PMID:37481989	SGD:S000344708	GO information	complex	DNA polymerase delta complex	SGD:S000218008		STACIA	2023-08-03
PMID:37481989	SGD:S000344708	GO information	gene	POL3	SGD:S000002260		STACIA	2023-08-03
PMID:35357307	SGD:S000314960	Classical phenotype information	gene	CDC39	SGD:S000000689	 1. ∆acl4 null mutant cells on YPD plates, we observed that spontaneous suppressors of the severe slow-growth (sg) phenotype arose at a relatively high frequency (Figure 1—figure supplement 1A). 2.the single ∆caf130 mutant already exhibited a temperature-sensitive (ts) phenotype. ∆caf1, ∆ccr4, and ∆not4 null mutants exhibited pronounced sg phenotypes that were exacerbated at 37°C. Note:  pop2=caf1 and cdc39=not4	RAHI13	2022-04-07
