systematic_name	dbentity_id	so_id	contig_id	taxonomy_id	strand	genomic_start_index	genomic_end_index	genomic_file_header	genomic_download_filename	oneKB_start	oneKB_end	oneKB_file_header	oneKB_download_filename
CEN8	1267778	265082	1386998	275326	+	10756	10873	>CEN8 CEN8 SEY6210 JRIW01000120.1:10756..10873	CEN8_SEY6210_genomic.fsa	9756	11873	>CEN8 CEN8 SEY6210 JRIW01000120.1:9756..11873 +/- 1kb	CEN8_SEY6210_1kb.fsa
CEN8	1267778	265082	1388829	274910	+	10756	10873	>CEN8 CEN8 W303 JRIU01000252.1:10756..10873	CEN8_W303_genomic.fsa	9756	11873	>CEN8 CEN8 W303 JRIU01000252.1:9756..11873 +/- 1kb	CEN8_W303_1kb.fsa
CEN8	1267778	265082	1388949	275329	+	27895	28012	>CEN8 CEN8 X2180-1A JRIX01000080.1:27895..28012	CEN8_X2180-1A_genomic.fsa	26895	29012	>CEN8 CEN8 X2180-1A JRIX01000080.1:26895..29012 +/- 1kb	CEN8_X2180-1A_1kb.fsa
YNCB0019C	1285616	267485	1381773	274916	+	20176	21350	>YNCB0019C LSR1 Sigma1278b JRIQ01000075.1:20176..21350	YNCB0019C_Sigma1278b_genomic.fsa	19176	22350	>YNCB0019C LSR1 Sigma1278b JRIQ01000075.1:19176..22350 +/- 1kb	YNCB0019C_Sigma1278b_1kb.fsa
YNCB0019C	1285616	267485	1383455	275338	+	20125	21299	>YNCB0019C LSR1 CEN.PK JRIV01000107.1:20125..21299	YNCB0019C_CEN.PK_genomic.fsa	19125	22299	>YNCB0019C LSR1 CEN.PK JRIV01000107.1:19125..22299 +/- 1kb	YNCB0019C_CEN.PK_1kb.fsa
YNCB0019C	1285616	267485	1383624	275315	+	18469	19643	>YNCB0019C LSR1 D273-10B JRIY01000074.1:18469..19643	YNCB0019C_D273-10B_genomic.fsa	17469	20643	>YNCB0019C LSR1 D273-10B JRIY01000074.1:17469..20643 +/- 1kb	YNCB0019C_D273-10B_1kb.fsa
YNCB0019C	1285616	267485	1384446	274944	+	20170	21344	>YNCB0019C LSR1 FL100 JRIT01000066.1:20170..21344	YNCB0019C_FL100_genomic.fsa	19170	22344	>YNCB0019C LSR1 FL100 JRIT01000066.1:19170..22344 +/- 1kb	YNCB0019C_FL100_1kb.fsa
YNCB0019C	1285616	267485	1385026	275321	+	20209	21383	>YNCB0019C LSR1 JK9-3d JRIZ01000097.1:20209..21383	YNCB0019C_JK9-3d_genomic.fsa	19209	22383	>YNCB0019C LSR1 JK9-3d JRIZ01000097.1:19209..22383 +/- 1kb	YNCB0019C_JK9-3d_1kb.fsa
YNCB0019C	1285616	267485	1386820	274425	-	19868	21042	>YNCB0019C LSR1 RM11-1A JRIP01000095.1:19868..21042	YNCB0019C_RM11-1A_genomic.fsa	18868	22042	>YNCB0019C LSR1 RM11-1A JRIP01000095.1:18868..22042 +/- 1kb	YNCB0019C_RM11-1A_1kb.fsa
YNCB0019C	1285616	267485	1386958	275326	+	20121	21295	>YNCB0019C LSR1 SEY6210 JRIW01000058.1:20121..21295	YNCB0019C_SEY6210_genomic.fsa	19121	22295	>YNCB0019C LSR1 SEY6210 JRIW01000058.1:19121..22295 +/- 1kb	YNCB0019C_SEY6210_1kb.fsa
YNCB0019C	1285616	267485	1388761	274910	-	20462	21636	>YNCB0019C LSR1 W303 JRIU01000147.1:20462..21636	YNCB0019C_W303_genomic.fsa	19462	22636	>YNCB0019C LSR1 W303 JRIU01000147.1:19462..22636 +/- 1kb	YNCB0019C_W303_1kb.fsa
YNCB0019C	1285616	267485	1388966	275329	+	20158	21332	>YNCB0019C LSR1 X2180-1A JRIX01000099.1:20158..21332	YNCB0019C_X2180-1A_genomic.fsa	19158	22332	>YNCB0019C LSR1 X2180-1A JRIX01000099.1:19158..22332 +/- 1kb	YNCB0019C_X2180-1A_1kb.fsa
YNCB0019C	1285616	267485	1389098	275334	-	88167	89341	>YNCB0019C LSR1 Y55 JRIF01000001.1:88167..89341	YNCB0019C_Y55_genomic.fsa	87167	90341	>YNCB0019C LSR1 Y55 JRIF01000001.1:87167..90341 +/- 1kb	YNCB0019C_Y55_1kb.fsa
YNCN0013W	1287854	267484	1381866	274916	+	12844	13183	>YNCN0013W NME1 Sigma1278b JRIQ01000198.1:12844..13183	YNCN0013W_Sigma1278b_genomic.fsa	11844	14183	>YNCN0013W NME1 Sigma1278b JRIQ01000198.1:11844..14183 +/- 1kb	YNCN0013W_Sigma1278b_1kb.fsa
YNCN0013W	1287854	267484	1383416	275338	+	12802	13141	>YNCN0013W NME1 CEN.PK JRIV01000049.1:12802..13141	YNCN0013W_CEN.PK_genomic.fsa	11802	14141	>YNCN0013W NME1 CEN.PK JRIV01000049.1:11802..14141 +/- 1kb	YNCN0013W_CEN.PK_1kb.fsa
YNCN0013W	1287854	267484	1383620	275315	+	8605	8944	>YNCN0013W NME1 D273-10B JRIY01000069.1:8605..8944	YNCN0013W_D273-10B_genomic.fsa	7605	9944	>YNCN0013W NME1 D273-10B JRIY01000069.1:7605..9944 +/- 1kb	YNCN0013W_D273-10B_1kb.fsa
YNCN0013W	1287854	267484	1384501	274944	-	13624	13963	>YNCN0013W NME1 FL100 JRIT01000146.1:13624..13963	YNCN0013W_FL100_genomic.fsa	12624	14963	>YNCN0013W NME1 FL100 JRIT01000146.1:12624..14963 +/- 1kb	YNCN0013W_FL100_1kb.fsa
YNCN0013W	1287854	267484	1384961	275321	+	8605	8944	>YNCN0013W NME1 JK9-3d JRIZ01000015.1:8605..8944	YNCN0013W_JK9-3d_genomic.fsa	7605	9944	>YNCN0013W NME1 JK9-3d JRIZ01000015.1:7605..9944 +/- 1kb	YNCN0013W_JK9-3d_1kb.fsa
YNCN0013W	1287854	267484	1386824	274425	-	13695	14034	>YNCN0013W NME1 RM11-1A JRIP01000100.1:13695..14034	YNCN0013W_RM11-1A_genomic.fsa	12695	15034	>YNCN0013W NME1 RM11-1A JRIP01000100.1:12695..15034 +/- 1kb	YNCN0013W_RM11-1A_1kb.fsa
YNCN0013W	1287854	267484	1387074	275326	+	12908	13247	>YNCN0013W NME1 SEY6210 JRIW01000212.1:12908..13247	YNCN0013W_SEY6210_genomic.fsa	11908	14247	>YNCN0013W NME1 SEY6210 JRIW01000212.1:11908..14247 +/- 1kb	YNCN0013W_SEY6210_1kb.fsa
YNCN0013W	1287854	267484	1388819	274910	+	12935	13274	>YNCN0013W NME1 W303 JRIU01000237.1:12935..13274	YNCN0013W_W303_genomic.fsa	11935	14274	>YNCN0013W NME1 W303 JRIU01000237.1:11935..14274 +/- 1kb	YNCN0013W_W303_1kb.fsa
YNCN0013W	1287854	267484	1388926	275329	+	9571	9910	>YNCN0013W NME1 X2180-1A JRIX01000051.1:9571..9910	YNCN0013W_X2180-1A_genomic.fsa	8571	10910	>YNCN0013W NME1 X2180-1A JRIX01000051.1:8571..10910 +/- 1kb	YNCN0013W_X2180-1A_1kb.fsa
YNCN0013W	1287854	267484	1389261	275334	+	15738	16077	>YNCN0013W NME1 Y55 JRIF01000219.1:15738..16077	YNCN0013W_Y55_genomic.fsa	14738	17077	>YNCN0013W NME1 Y55 JRIF01000219.1:14738..17077 +/- 1kb	YNCN0013W_Y55_1kb.fsa
YNCG0013W	1268917	267484	1381855	274916	-	39121	39365	>YNCG0013W SNR10 Sigma1278b JRIQ01000179.1:39121..39365	YNCG0013W_Sigma1278b_genomic.fsa	38121	40365	>YNCG0013W SNR10 Sigma1278b JRIQ01000179.1:38121..40365 +/- 1kb	YNCG0013W_Sigma1278b_1kb.fsa
YNCG0013W	1268917	267484	1383419	275338	-	18716	18960	>YNCG0013W SNR10 CEN.PK JRIV01000052.1:18716..18960	YNCG0013W_CEN.PK_genomic.fsa	17716	19960	>YNCG0013W SNR10 CEN.PK JRIV01000052.1:17716..19960 +/- 1kb	YNCG0013W_CEN.PK_1kb.fsa
YNCG0013W	1268917	267484	1383679	275315	+	38755	38999	>YNCG0013W SNR10 D273-10B JRIY01000143.1:38755..38999	YNCG0013W_D273-10B_genomic.fsa	37755	39999	>YNCG0013W SNR10 D273-10B JRIY01000143.1:37755..39999 +/- 1kb	YNCG0013W_D273-10B_1kb.fsa
YNCG0013W	1268917	267484	1384418	274944	-	40636	40880	>YNCG0013W SNR10 FL100 JRIT01000032.1:40636..40880	YNCG0013W_FL100_genomic.fsa	39636	41880	>YNCG0013W SNR10 FL100 JRIT01000032.1:39636..41880 +/- 1kb	YNCG0013W_FL100_1kb.fsa
YNCG0013W	1268917	267484	1384986	275321	-	55293	55537	>YNCG0013W SNR10 JK9-3d JRIZ01000047.1:55293..55537	YNCG0013W_JK9-3d_genomic.fsa	54293	56537	>YNCG0013W SNR10 JK9-3d JRIZ01000047.1:54293..56537 +/- 1kb	YNCG0013W_JK9-3d_1kb.fsa
YNCG0013W	1268917	267484	1386825	274425	-	40046	40290	>YNCG0013W SNR10 RM11-1A JRIP01000101.1:40046..40290	YNCG0013W_RM11-1A_genomic.fsa	39046	41290	>YNCG0013W SNR10 RM11-1A JRIP01000101.1:39046..41290 +/- 1kb	YNCG0013W_RM11-1A_1kb.fsa
YNCG0013W	1268917	267484	1387028	275326	+	190181	190425	>YNCG0013W SNR10 SEY6210 JRIW01000158.1:190181..190425	YNCG0013W_SEY6210_genomic.fsa	189181	191425	>YNCG0013W SNR10 SEY6210 JRIW01000158.1:189181..191425 +/- 1kb	YNCG0013W_SEY6210_1kb.fsa
YNCG0013W	1268917	267484	1388652	274910	-	39189	39433	>YNCG0013W SNR10 W303 JRIU01000003.1:39189..39433	YNCG0013W_W303_genomic.fsa	38189	40433	>YNCG0013W SNR10 W303 JRIU01000003.1:38189..40433 +/- 1kb	YNCG0013W_W303_1kb.fsa
YNCG0013W	1268917	267484	1389004	275329	+	26192	26436	>YNCG0013W SNR10 X2180-1A JRIX01000151.1:26192..26436	YNCG0013W_X2180-1A_genomic.fsa	25192	27436	>YNCG0013W SNR10 X2180-1A JRIX01000151.1:25192..27436 +/- 1kb	YNCG0013W_X2180-1A_1kb.fsa
YNCG0013W	1268917	267484	1389187	275334	+	22758	23003	>YNCG0013W SNR10 Y55 JRIF01000112.1:22758..23003	YNCG0013W_Y55_genomic.fsa	21758	24003	>YNCG0013W SNR10 Y55 JRIF01000112.1:21758..24003 +/- 1kb	YNCG0013W_Y55_1kb.fsa
YNCM0031W	1286138	267484	1381842	274916	+	19719	19976	>YNCM0031W SNR11 Sigma1278b JRIQ01000163.1:19719..19976	YNCM0031W_Sigma1278b_genomic.fsa	18719	20976	>YNCM0031W SNR11 Sigma1278b JRIQ01000163.1:18719..20976 +/- 1kb	YNCM0031W_Sigma1278b_1kb.fsa
YNCM0031W	1286138	267484	1383496	275338	-	255445	255702	>YNCM0031W SNR11 CEN.PK JRIV01000159.1:255445..255702	YNCM0031W_CEN.PK_genomic.fsa	254445	256702	>YNCM0031W SNR11 CEN.PK JRIV01000159.1:254445..256702 +/- 1kb	YNCM0031W_CEN.PK_1kb.fsa
YNCM0031W	1286138	267484	1383635	275315	-	115883	116140	>YNCM0031W SNR11 D273-10B JRIY01000090.1:115883..116140	YNCM0031W_D273-10B_genomic.fsa	114883	117140	>YNCM0031W SNR11 D273-10B JRIY01000090.1:114883..117140 +/- 1kb	YNCM0031W_D273-10B_1kb.fsa
YNCM0031W	1286138	267484	1384416	274944	-	255736	255993	>YNCM0031W SNR11 FL100 JRIT01000030.1:255736..255993	YNCM0031W_FL100_genomic.fsa	254736	256993	>YNCM0031W SNR11 FL100 JRIT01000030.1:254736..256993 +/- 1kb	YNCM0031W_FL100_1kb.fsa
YNCM0031W	1286138	267484	1385069	275321	-	155854	156111	>YNCM0031W SNR11 JK9-3d JRIZ01000149.1:155854..156111	YNCM0031W_JK9-3d_genomic.fsa	154854	157111	>YNCM0031W SNR11 JK9-3d JRIZ01000149.1:154854..157111 +/- 1kb	YNCM0031W_JK9-3d_1kb.fsa
YNCM0031W	1286138	267484	1386785	274425	-	115814	116068	>YNCM0031W SNR11 RM11-1A JRIP01000047.1:115814..116068	YNCM0031W_RM11-1A_genomic.fsa	114814	117068	>YNCM0031W SNR11 RM11-1A JRIP01000047.1:114814..117068 +/- 1kb	YNCM0031W_RM11-1A_1kb.fsa
YNCM0031W	1286138	267484	1386977	275326	-	115802	116059	>YNCM0031W SNR11 SEY6210 JRIW01000086.1:115802..116059	YNCM0031W_SEY6210_genomic.fsa	114802	117059	>YNCM0031W SNR11 SEY6210 JRIW01000086.1:114802..117059 +/- 1kb	YNCM0031W_SEY6210_1kb.fsa
YNCM0031W	1286138	267484	1388790	274910	+	18108	18365	>YNCM0031W SNR11 W303 JRIU01000192.1:18108..18365	YNCM0031W_W303_genomic.fsa	17108	19365	>YNCM0031W SNR11 W303 JRIU01000192.1:17108..19365 +/- 1kb	YNCM0031W_W303_1kb.fsa
YNCM0031W	1286138	267484	1389013	275329	-	115825	116082	>YNCM0031W SNR11 X2180-1A JRIX01000163.1:115825..116082	YNCM0031W_X2180-1A_genomic.fsa	114825	117082	>YNCM0031W SNR11 X2180-1A JRIX01000163.1:114825..117082 +/- 1kb	YNCM0031W_X2180-1A_1kb.fsa
YNCM0031W	1286138	267484	1389189	275334	-	271841	272095	>YNCM0031W SNR11 Y55 JRIF01000116.1:271841..272095	YNCM0031W_Y55_genomic.fsa	270841	273095	>YNCM0031W SNR11 Y55 JRIF01000116.1:270841..273095 +/- 1kb	YNCM0031W_Y55_1kb.fsa
YNCJ0003C	1282800	267484	1381777	274916	+	14999	15124	>YNCJ0003C SNR128 Sigma1278b JRIQ01000080.1:14999..15124	YNCJ0003C_Sigma1278b_genomic.fsa	13999	16124	>YNCJ0003C SNR128 Sigma1278b JRIQ01000080.1:13999..16124 +/- 1kb	YNCJ0003C_Sigma1278b_1kb.fsa
YNCJ0003C	1282800	267484	1383503	275338	+	15000	15125	>YNCJ0003C SNR128 CEN.PK JRIV01000167.1:15000..15125	YNCJ0003C_CEN.PK_genomic.fsa	14000	16125	>YNCJ0003C SNR128 CEN.PK JRIV01000167.1:14000..16125 +/- 1kb	YNCJ0003C_CEN.PK_1kb.fsa
YNCJ0003C	1282800	267484	1383661	275315	-	132785	132910	>YNCJ0003C SNR128 D273-10B JRIY01000121.1:132785..132910	YNCJ0003C_D273-10B_genomic.fsa	131785	133910	>YNCJ0003C SNR128 D273-10B JRIY01000121.1:131785..133910 +/- 1kb	YNCJ0003C_D273-10B_1kb.fsa
YNCJ0003C	1282800	267484	1384420	274944	+	15001	15126	>YNCJ0003C SNR128 FL100 JRIT01000035.1:15001..15126	YNCJ0003C_FL100_genomic.fsa	14001	16126	>YNCJ0003C SNR128 FL100 JRIT01000035.1:14001..16126 +/- 1kb	YNCJ0003C_FL100_1kb.fsa
YNCJ0003C	1282800	267484	1384990	275321	+	15001	15126	>YNCJ0003C SNR128 JK9-3d JRIZ01000051.1:15001..15126	YNCJ0003C_JK9-3d_genomic.fsa	14001	16126	>YNCJ0003C SNR128 JK9-3d JRIZ01000051.1:14001..16126 +/- 1kb	YNCJ0003C_JK9-3d_1kb.fsa
YNCJ0003C	1282800	267484	1386839	274425	+	15000	15125	>YNCJ0003C SNR128 RM11-1A JRIP01000117.1:15000..15125	YNCJ0003C_RM11-1A_genomic.fsa	14000	16125	>YNCJ0003C SNR128 RM11-1A JRIP01000117.1:14000..16125 +/- 1kb	YNCJ0003C_RM11-1A_1kb.fsa
YNCJ0003C	1282800	267484	1387065	275326	-	118949	119074	>YNCJ0003C SNR128 SEY6210 JRIW01000201.1:118949..119074	YNCJ0003C_SEY6210_genomic.fsa	117949	120074	>YNCJ0003C SNR128 SEY6210 JRIW01000201.1:117949..120074 +/- 1kb	YNCJ0003C_SEY6210_1kb.fsa
YNCJ0003C	1282800	267484	1388744	274910	+	15001	15126	>YNCJ0003C SNR128 W303 JRIU01000126.1:15001..15126	YNCJ0003C_W303_genomic.fsa	14001	16126	>YNCJ0003C SNR128 W303 JRIU01000126.1:14001..16126 +/- 1kb	YNCJ0003C_W303_1kb.fsa
YNCJ0003C	1282800	267484	1388920	275329	+	15001	15126	>YNCJ0003C SNR128 X2180-1A JRIX01000043.1:15001..15126	YNCJ0003C_X2180-1A_genomic.fsa	14001	16126	>YNCJ0003C SNR128 X2180-1A JRIX01000043.1:14001..16126 +/- 1kb	YNCJ0003C_X2180-1A_1kb.fsa
YNCJ0003C	1282800	267484	1389107	275334	+	15012	15137	>YNCJ0003C SNR128 Y55 JRIF01000013.1:15012..15137	YNCJ0003C_Y55_genomic.fsa	14012	16137	>YNCJ0003C SNR128 Y55 JRIF01000013.1:14012..16137 +/- 1kb	YNCJ0003C_Y55_1kb.fsa
YNCD0030W	1267408	267484	1381827	274916	-	119736	119859	>YNCD0030W SNR13 Sigma1278b JRIQ01000145.1:119736..119859	YNCD0030W_Sigma1278b_genomic.fsa	118736	120859	>YNCD0030W SNR13 Sigma1278b JRIQ01000145.1:118736..120859 +/- 1kb	YNCD0030W_Sigma1278b_1kb.fsa
YNCD0030W	1267408	267484	1383438	275338	+	42158	42281	>YNCD0030W SNR13 CEN.PK JRIV01000080.1:42158..42281	YNCD0030W_CEN.PK_genomic.fsa	41158	43281	>YNCD0030W SNR13 CEN.PK JRIV01000080.1:41158..43281 +/- 1kb	YNCD0030W_CEN.PK_1kb.fsa
YNCD0030W	1267408	267484	1383699	275315	+	50003	50126	>YNCD0030W SNR13 D273-10B JRIY01000168.1:50003..50126	YNCD0030W_D273-10B_genomic.fsa	49003	51126	>YNCD0030W SNR13 D273-10B JRIY01000168.1:49003..51126 +/- 1kb	YNCD0030W_D273-10B_1kb.fsa
YNCD0030W	1267408	267484	1384433	274944	-	119927	120050	>YNCD0030W SNR13 FL100 JRIT01000052.1:119927..120050	YNCD0030W_FL100_genomic.fsa	118927	121050	>YNCD0030W SNR13 FL100 JRIT01000052.1:118927..121050 +/- 1kb	YNCD0030W_FL100_1kb.fsa
YNCD0030W	1267408	267484	1385034	275321	+	42160	42283	>YNCD0030W SNR13 JK9-3d JRIZ01000106.1:42160..42283	YNCD0030W_JK9-3d_genomic.fsa	41160	43283	>YNCD0030W SNR13 JK9-3d JRIZ01000106.1:41160..43283 +/- 1kb	YNCD0030W_JK9-3d_1kb.fsa
YNCD0030W	1267408	267484	1386826	274425	+	42162	42285	>YNCD0030W SNR13 RM11-1A JRIP01000102.1:42162..42285	YNCD0030W_RM11-1A_genomic.fsa	41162	43285	>YNCD0030W SNR13 RM11-1A JRIP01000102.1:41162..43285 +/- 1kb	YNCD0030W_RM11-1A_1kb.fsa
YNCD0030W	1267408	267484	1387005	275326	-	120307	120430	>YNCD0030W SNR13 SEY6210 JRIW01000129.1:120307..120430	YNCD0030W_SEY6210_genomic.fsa	119307	121430	>YNCD0030W SNR13 SEY6210 JRIW01000129.1:119307..121430 +/- 1kb	YNCD0030W_SEY6210_1kb.fsa
YNCD0030W	1267408	267484	1388816	274910	+	42160	42283	>YNCD0030W SNR13 W303 JRIU01000230.1:42160..42283	YNCD0030W_W303_genomic.fsa	41160	43283	>YNCD0030W SNR13 W303 JRIU01000230.1:41160..43283 +/- 1kb	YNCD0030W_W303_1kb.fsa
YNCD0030W	1267408	267484	1389040	275329	-	100928	101051	>YNCD0030W SNR13 X2180-1A JRIX01000199.1:100928..101051	YNCD0030W_X2180-1A_genomic.fsa	99928	102051	>YNCD0030W SNR13 X2180-1A JRIX01000199.1:99928..102051 +/- 1kb	YNCD0030W_X2180-1A_1kb.fsa
YNCD0030W	1267408	267484	1389179	275334	+	42177	42300	>YNCD0030W SNR13 Y55 JRIF01000103.1:42177..42300	YNCD0030W_Y55_genomic.fsa	41177	43300	>YNCD0030W SNR13 Y55 JRIF01000103.1:41177..43300 +/- 1kb	YNCD0030W_Y55_1kb.fsa
YNCE0011C	1266589	267485	1381881	274916	+	58534	58693	>YNCE0011C SNR14 Sigma1278b JRIQ01000223.1:58534..58693	YNCE0011C_Sigma1278b_genomic.fsa	57534	59693	>YNCE0011C SNR14 Sigma1278b JRIQ01000223.1:57534..59693 +/- 1kb	YNCE0011C_Sigma1278b_1kb.fsa
YNCE0011C	1266589	267485	1383392	275338	-	51192	51351	>YNCE0011C SNR14 CEN.PK JRIV01000017.1:51192..51351	YNCE0011C_CEN.PK_genomic.fsa	50192	52351	>YNCE0011C SNR14 CEN.PK JRIV01000017.1:50192..52351 +/- 1kb	YNCE0011C_CEN.PK_1kb.fsa
YNCE0011C	1266589	267485	1383680	275315	+	82385	82544	>YNCE0011C SNR14 D273-10B JRIY01000144.1:82385..82544	YNCE0011C_D273-10B_genomic.fsa	81385	83544	>YNCE0011C SNR14 D273-10B JRIY01000144.1:81385..83544 +/- 1kb	YNCE0011C_D273-10B_1kb.fsa
YNCE0011C	1266589	267485	1384530	274944	-	145746	145905	>YNCE0011C SNR14 FL100 JRIT01000190.1:145746..145905	YNCE0011C_FL100_genomic.fsa	144746	146905	>YNCE0011C SNR14 FL100 JRIT01000190.1:144746..146905 +/- 1kb	YNCE0011C_FL100_1kb.fsa
YNCE0011C	1266589	267485	1385082	275321	-	29042	29201	>YNCE0011C SNR14 JK9-3d JRIZ01000172.1:29042..29201	YNCE0011C_JK9-3d_genomic.fsa	28042	30201	>YNCE0011C SNR14 JK9-3d JRIZ01000172.1:28042..30201 +/- 1kb	YNCE0011C_JK9-3d_1kb.fsa
YNCE0011C	1266589	267485	1386755	274425	-	112503	112662	>YNCE0011C SNR14 RM11-1A JRIP01000013.1:112503..112662	YNCE0011C_RM11-1A_genomic.fsa	111503	113662	>YNCE0011C SNR14 RM11-1A JRIP01000013.1:111503..113662 +/- 1kb	YNCE0011C_RM11-1A_1kb.fsa
YNCE0011C	1266589	267485	1387003	275326	-	144836	144995	>YNCE0011C SNR14 SEY6210 JRIW01000127.1:144836..144995	YNCE0011C_SEY6210_genomic.fsa	143836	145995	>YNCE0011C SNR14 SEY6210 JRIW01000127.1:143836..145995 +/- 1kb	YNCE0011C_SEY6210_1kb.fsa
YNCE0011C	1266589	267485	1388687	274910	+	82376	82535	>YNCE0011C SNR14 W303 JRIU01000046.1:82376..82535	YNCE0011C_W303_genomic.fsa	81376	83535	>YNCE0011C SNR14 W303 JRIU01000046.1:81376..83535 +/- 1kb	YNCE0011C_W303_1kb.fsa
YNCE0011C	1266589	267485	1389067	275329	-	31515	31674	>YNCE0011C SNR14 X2180-1A JRIX01000237.1:31515..31674	YNCE0011C_X2180-1A_genomic.fsa	30515	32674	>YNCE0011C SNR14 X2180-1A JRIX01000237.1:30515..32674 +/- 1kb	YNCE0011C_X2180-1A_1kb.fsa
YNCE0011C	1266589	267485	1389233	275334	-	48911	49070	>YNCE0011C SNR14 Y55 JRIF01000176.1:48911..49070	YNCE0011C_Y55_genomic.fsa	47911	50070	>YNCE0011C SNR14 Y55 JRIF01000176.1:47911..50070 +/- 1kb	YNCE0011C_Y55_1kb.fsa
YNCB0009C	1302360	267484	1381800	274916	-	7021	7181	>YNCB0009C SNR161 Sigma1278b JRIQ01000110.1:7021..7181	YNCB0009C_Sigma1278b_genomic.fsa	6021	8181	>YNCB0009C SNR161 Sigma1278b JRIQ01000110.1:6021..8181 +/- 1kb	YNCB0009C_Sigma1278b_1kb.fsa
YNCB0009C	1302360	267484	1383526	275338	-	7019	7179	>YNCB0009C SNR161 CEN.PK JRIV01000197.1:7019..7179	YNCB0009C_CEN.PK_genomic.fsa	6019	8179	>YNCB0009C SNR161 CEN.PK JRIV01000197.1:6019..8179 +/- 1kb	YNCB0009C_CEN.PK_1kb.fsa
YNCB0009C	1302360	267484	1383706	275315	+	169833	169993	>YNCB0009C SNR161 D273-10B JRIY01000177.1:169833..169993	YNCB0009C_D273-10B_genomic.fsa	168833	170993	>YNCB0009C SNR161 D273-10B JRIY01000177.1:168833..170993 +/- 1kb	YNCB0009C_D273-10B_1kb.fsa
YNCB0009C	1302360	267484	1384497	274944	-	7021	7181	>YNCB0009C SNR161 FL100 JRIT01000142.1:7021..7181	YNCB0009C_FL100_genomic.fsa	6021	8181	>YNCB0009C SNR161 FL100 JRIT01000142.1:6021..8181 +/- 1kb	YNCB0009C_FL100_1kb.fsa
YNCB0009C	1302360	267484	1385087	275321	-	7021	7181	>YNCB0009C SNR161 JK9-3d JRIZ01000178.1:7021..7181	YNCB0009C_JK9-3d_genomic.fsa	6021	8181	>YNCB0009C SNR161 JK9-3d JRIZ01000178.1:6021..8181 +/- 1kb	YNCB0009C_JK9-3d_1kb.fsa
YNCB0009C	1302360	267484	1386776	274425	-	7020	7180	>YNCB0009C SNR161 RM11-1A JRIP01000036.1:7020..7180	YNCB0009C_RM11-1A_genomic.fsa	6020	8180	>YNCB0009C SNR161 RM11-1A JRIP01000036.1:6020..8180 +/- 1kb	YNCB0009C_RM11-1A_1kb.fsa
YNCB0009C	1302360	267484	1386950	275326	-	7021	7181	>YNCB0009C SNR161 SEY6210 JRIW01000048.1:7021..7181	YNCB0009C_SEY6210_genomic.fsa	6021	8181	>YNCB0009C SNR161 SEY6210 JRIW01000048.1:6021..8181 +/- 1kb	YNCB0009C_SEY6210_1kb.fsa
YNCB0009C	1302360	267484	1388662	274910	-	7021	7181	>YNCB0009C SNR161 W303 JRIU01000014.1:7021..7181	YNCB0009C_W303_genomic.fsa	6021	8181	>YNCB0009C SNR161 W303 JRIU01000014.1:6021..8181 +/- 1kb	YNCB0009C_W303_1kb.fsa
YNCB0009C	1302360	267484	1389064	275329	+	46228	46388	>YNCB0009C SNR161 X2180-1A JRIX01000234.1:46228..46388	YNCB0009C_X2180-1A_genomic.fsa	45228	47388	>YNCB0009C SNR161 X2180-1A JRIX01000234.1:45228..47388 +/- 1kb	YNCB0009C_X2180-1A_1kb.fsa
YNCB0009C	1302360	267484	1389227	275334	+	42920	43080	>YNCB0009C SNR161 Y55 JRIF01000165.1:42920..43080	YNCB0009C_Y55_genomic.fsa	41920	44080	>YNCB0009C SNR161 Y55 JRIF01000165.1:41920..44080 +/- 1kb	YNCB0009C_Y55_1kb.fsa
YNCO0025W	1287424	267484	1383488	275338	+	69928	70417	>YNCO0025W SNR17A CEN.PK JRIV01000150.1:69928..70417	YNCO0025W_CEN.PK_genomic.fsa	68928	71417	>YNCO0025W SNR17A CEN.PK JRIV01000150.1:68928..71417 +/- 1kb	YNCO0025W_CEN.PK_1kb.fsa
YNCO0025W	1287424	267484	1383589	275315	+	108674	109163	>YNCO0025W SNR17A D273-10B JRIY01000030.1:108674..109163	YNCO0025W_D273-10B_genomic.fsa	107674	110163	>YNCO0025W SNR17A D273-10B JRIY01000030.1:107674..110163 +/- 1kb	YNCO0025W_D273-10B_1kb.fsa
YNCO0025W	1287424	267484	1387017	275326	+	69078	69567	>YNCO0025W SNR17A SEY6210 JRIW01000144.1:69078..69567	YNCO0025W_SEY6210_genomic.fsa	68078	70567	>YNCO0025W SNR17A SEY6210 JRIW01000144.1:68078..70567 +/- 1kb	YNCO0025W_SEY6210_1kb.fsa
YNCO0025W	1287424	267484	1388655	274910	-	189580	190073	>YNCO0025W SNR17A W303 JRIU01000007.1:189580..190073	YNCO0025W_W303_genomic.fsa	188580	191073	>YNCO0025W SNR17A W303 JRIU01000007.1:188580..191073 +/- 1kb	YNCO0025W_W303_1kb.fsa
YNCP0005C	1286917	267484	1385038	275321	-	185300	185761	>YNCP0005C SNR17B JK9-3d JRIZ01000110.1:185300..185761	YNCP0005C_JK9-3d_genomic.fsa	184300	186761	>YNCP0005C SNR17B JK9-3d JRIZ01000110.1:184300..186761 +/- 1kb	YNCP0005C_JK9-3d_1kb.fsa
